composite_id,url_id,source,property_search_type,property_type_code,property_type,url,property_link,title,layout_type,bedroom_count,is_studio,area_m2,size_band,price_czk,price_per_m2_czk,price_tier,full_address,street_address,borough_name,district_name,prague_zone,prague_ring,location_quality,city_name,region_name,country_name,latitude,longitude,seller_type,floor,floor_category,ownership_type,energy_class,is_new_build,description,details_json,has_balcony,has_parking,has_terrace,has_elevator,has_cellar,amenity_score,first_seen_at,last_seen_at,snapshot_date,is_active,is_removed,removed_at,relisted,relisted_at,price_changed,previous_price_czk,price_change_czk,price_change_pct,listing_duration_days,listing_age_bucket,removed_duration_days,price_vs_district_median_pct
sreality_byt_1504662348,1504662348,sreality,byt,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+1/praha-hloubetin-zelenecska/1504662348,"Prodej bytu 2+1 54 m² Zelenečská, Praha - Hloubětín 7 490 000 Kč",2+1,,,54.0,,7490000.0,138703.7,,"Zelenečská, Praha - Hloubětín",Zelenečská,Hloubětín,Praha 9,Praha 9,,ok,Praha,Praha,Czech Republic,50.10707092285156,14.53807258605957,agency,,,osobní,,,"Byt 2+1 54 m² k prodeji Zelenečská, Praha - Hloubětín; 7 490 000 Kč, (cena je včetně provize a veškerého právního servisu), sklep, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-23 12:31:01.178533+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_4293223244,4293223244,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+kk/podebrady-podebrady-iii-tyrsova/4293223244,"Prodej bytu 2+kk 35 m² Tyršova, Poděbrady - Poděbrady III 5 450 000 Kč",2+kk,,,35.0,,5450000.0,155714.29,,"Tyršova, Poděbrady - Poděbrady III",Tyršova,Poděbrady - Poděbrady III,Poděbrady - Poděbrady III,,,ok,,Středočeský kraj,Czech Republic,50.14801406860352,15.12444305419922,agency,,,osobní,,,"Byt 2+kk 35 m² k prodeji Tyršova, Poděbrady - Poděbrady III; 5 450 000 Kč, balkón, sklep, výtah, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_ostatni_4194082892,4194082892,sreality,ostatni,ostatni,ostatni,,https://www.sreality.cz/detail/prodej/ostatni/mobilni-domek/praha-tocna-stary-lis/4194082892,"Prodej mobilheimu, mobilního domu 36 m² Starý lis, Praha - Točná 1 835 000 Kč",,,,36.0,,1835000.0,50972.22,,"Starý lis, Praha - Točná",Starý lis,Točná,Praha - Ostatní,Praha - Ostatní,,missing_district,Praha,Praha,Czech Republic,,,,,,,,,,,,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_301572172,301572172,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/4+kk/stribrna-skalice-stribrna-skalice-u-hriste/301572172,"Prodej bytu 4+kk 72 m² U Hřiště, Stříbrná Skalice 4 500 000 Kč",4+kk,,,72.0,,4500000.0,62500.0,,"U Hřiště, Stříbrná Skalice",U Hřiště,Stříbrná Skalice,Stříbrná Skalice,,,ok,,Středočeský kraj,Czech Republic,49.89741134643555,14.84646987915039,agency,,,osobní,D,,"Byt 4+kk 72 m² k prodeji U Hřiště, Stříbrná Skalice; 4 500 000 Kč, (Cena za nemovitost nezahrnuje rezervační poplatek 200000 Kč.), sklep, patrový, osobní vlastnictví, v dobrém stavu","{'cellar': True, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_2306777164,2306777164,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/4+kk/brandys-nad-labem-stara-boleslav-stara-boleslav-nabrezi/2306777164,"Prodej bytu 4+kk 136 m² Nábřeží, Brandýs nad Labem-Stará Boleslav - Stará Boleslav 17 111 127 Kč",4+kk,,,136.0,,17111127.0,125817.11,,"Nábřeží, Brandýs nad Labem-Stará Boleslav - Stará Boleslav",Nábřeží,Brandýs nad Labem-Stará Boleslav - Stará Boleslav,Brandýs nad Labem-Stará Boleslav - Stará Boleslav,,,ok,,Středočeský kraj,Czech Republic,50.18637466430664,14.660455703735352,agency,,,osobní,E,,"Byt 4+kk 136 m² k prodeji Nábřeží, Brandýs nad Labem-Stará Boleslav - Stará Boleslav; 17 111 127 Kč, bezbariérový, výtah, patrový, osobní vlastnictví, ve výstavbě","{'cellar': False, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_2515432268,2515432268,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/3+kk/husinec-rez-k-piskovne/2515432268,"Prodej bytu 3+kk 90 m² K Pískovně, Husinec - Řež 10 090 000 Kč",3+kk,,,90.0,,10090000.0,112111.11,,"K Pískovně, Husinec - Řež",K Pískovně,Husinec - Řež,Husinec - Řež,,,ok,,Středočeský kraj,Czech Republic,50.17584228515625,14.355220794677734,agency,,,osobní,E,,"Byt 3+kk 90 m² k prodeji K Pískovně, Husinec - Řež; 10 090 000 Kč, terasa, bezbariérový, výtah, patrový, osobní vlastnictví, novostavba","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': True, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_886797132,886797132,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-krocehlavy-u-hvezdy/886797132,"Prodej bytu 2+kk 40 m² U Hvězdy, Kladno - Kročehlavy 4 770 000 Kč",2+kk,,,40.0,,4770000.0,119250.0,,"U Hvězdy, Kladno - Kročehlavy",U Hvězdy,Kladno - Kročehlavy,Kladno - Kročehlavy,,,ok,,Středočeský kraj,Czech Republic,50.13259506225586,14.11416244506836,agency,,,osobní,A,,"Byt 2+kk 40 m² k prodeji U Hvězdy, Kladno - Kročehlavy; 4 770 000 Kč, (včetně provize RK a kompletního právního servisu), sklep, bezbariérový, výtah, nízkoenergetický, patrový, osobní vlastnictví, po rekonstrukci","{'cellar': True, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_dum_sc_218280524,218280524,sreality,dum_sc,dum,domy,,https://www.sreality.cz/detail/prodej/dum/rodinny/mnichovo-hradiste-sychrov-/218280524,"Prodej rodinného domu 200 m², pozemek 1788 m² Mnichovo Hradiště - Sychrov 9 990 000 Kč",,,,200.0,,9990000.0,49950.0,,", pozemek 1788 m² Mnichovo Hradiště - Sychrov",,pozemek 1788 m² Mnichovo Hradiště - Sychrov,pozemek 1788 m² Mnichovo Hradiště - Sychrov,,,ok,,Středočeský kraj,Czech Republic,50.52593994140625,14.9739408493042,agency,,,osobní,D,,"Rodinný dům 200 m² k prodeji Mnichovo Hradiště - Sychrov; 9 990 000 Kč, sklep, zahrada, parkování, garáž, patrový, samostatný dům, ve velmi dobrém stavu","{'cellar': True, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_4086935628,4086935628,sreality,byt,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-letnany-chlebovicka/4086935628,"Prodej bytu 2+kk 47 m² Chlebovická, Praha - Letňany 8 250 000 Kč",2+kk,,,47.0,,8250000.0,175531.91,,"Chlebovická, Praha - Letňany",Chlebovická,Letňany,Praha 18,Praha 18,,ok,Praha,Praha,Czech Republic,50.13376998901367,14.510313034057615,agency,,,osobní,,,"Byt 2+kk 47 m² k prodeji Chlebovická, Praha - Letňany; 8 250 000 Kč, (Cena zahrnuje právní servis, advokátní úschovu i provizi realitní kanceláře.), balkón, sklep, výtah, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-23 12:31:01.178533+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_1870828364,1870828364,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/4+1/kladno-kladno-vasatova/1870828364,"Prodej bytu 4+1 93 m² Vašatova, Kladno 8 990 000 Kč",4+1,,,93.0,,8990000.0,96666.67,,"Vašatova, Kladno",Vašatova,Kladno,Kladno,,,ok,,Středočeský kraj,Czech Republic,50.14550018310547,14.098079681396484,agency,,,osobní,,,"Byt 4+1 93 m² k prodeji Vašatova, Kladno; 8 990 000 Kč, lodžie, sklep, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_2648462156,2648462156,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+1/melnik-melnik-/2648462156,Prodej bytu 2+1 52 m² Mělník 5 350 000 Kč,2+1,,,52.0,,5350000.0,102884.62,,Mělník,Mělník,Mělník,Mělník,,,ok,,Středočeský kraj,Czech Republic,50.353179931640625,14.476325035095217,agency,,,osobní,,,"Byt 2+1 52 m² k prodeji Mělník; 5 350 000 Kč, balkón, sklep, přízemní, družstevní vlastnictví, po rekonstrukci","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_1483891532,1483891532,sreality,byt,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zbraslav-zitavskeho/1483891532,"Prodej bytu 2+kk 48 m² Žitavského, Praha - Zbraslav 4 490 000 Kč",2+kk,,,48.0,,4490000.0,93541.67,,"Žitavského, Praha - Zbraslav",Žitavského,Zbraslav,Praha 16,Praha 16,,ok,Praha,Praha,Czech Republic,49.96702194213867,14.39465045928955,agency,,,osobní,,,"Byt 2+kk 48 m² k prodeji Žitavského, Praha - Zbraslav; 4 490 000 Kč, parkování, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-23 12:31:01.178533+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_46903372,46903372,sreality,byt,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+1/praha-letnany-sumperska/46903372,"Prodej bytu 2+1 53 m² Šumperská, Praha - Letňany 7 790 000 Kč",2+1,,,53.0,,7790000.0,146981.13,,"Šumperská, Praha - Letňany",Šumperská,Letňany,Praha 18,Praha 18,,ok,Praha,Praha,Czech Republic,50.1367073059082,14.510666847229004,agency,,,osobní,D,,"Byt 2+1 53 m² k prodeji Šumperská, Praha - Letňany; 7 790 000 Kč, balkón, sklep, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-23 12:31:01.178533+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_ostatni_2903860044,2903860044,sreality,ostatni,ostatni,ostatni,,https://www.sreality.cz/detail/prodej/ostatni/garazove-stani/praha-strasnice-ke-strasnicke/2903860044,"Prodej garážového stání 17 m² Ke Strašnické, Praha - Strašnice 1 000 000 Kč",,,,17.0,,1000000.0,58823.53,,"Ke Strašnické, Praha - Strašnice",Ke Strašnické,Strašnice,Praha 10,Praha 10,,ok,Praha,Praha,Czech Republic,50.07204055786133,14.459141731262209,agency,,,osobní,D,,"Garážové stání 17 m² k prodeji Ke Strašnické, Praha - Strašnice; 1 000 000 Kč, ve velmi dobrém stavu","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-23 12:31:01.178533+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_3469848652,3469848652,sreality,byt,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stodulky-amforova/3469848652,"Prodej bytu 2+kk 43 m² Amforová, Praha - Stodůlky 6 390 000 Kč",2+kk,,,43.0,,6390000.0,148604.65,,"Amforová, Praha - Stodůlky",Amforová,Stodůlky,Praha 13,Praha 13,,ok,Praha,Praha,Czech Republic,50.044097900390625,14.330044746398926,agency,,,osobní,,,"Byt 2+kk 43 m² k prodeji Amforová, Praha - Stodůlky; 6 390 000 Kč, sklep, přízemní, osobní vlastnictví, v dobrém stavu","{'cellar': True, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-23 12:31:01.178533+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_dum_428876620,428876620,sreality,dum,dum,domy,,https://www.sreality.cz/detail/prodej/dum/rodinny/praha-haje-nad-upadem/428876620,"Prodej rodinného domu 290 m², pozemek 159 m² Nad úpadem, Praha - Háje 19 990 000 Kč",,,,290.0,,19990000.0,68931.03,,", pozemek 159 m² Nad úpadem, Praha - Háje",,Háje,Praha 11,Praha 11,,ok,Praha,Praha,Czech Republic,,,,,,,,,,,,,,,,,2026-04-23 12:31:01.178533+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_4238775116,4238775116,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/1+kk/prezletice-prezletice-liliova/4238775116,"Prodej bytu 1+kk 32 m² Liliová, Přezletice 5 250 000 Kč",1+kk,,,32.0,,5250000.0,164062.5,,"Liliová, Přezletice",Liliová,Přezletice,Přezletice,,,ok,,Středočeský kraj,Czech Republic,50.155616760253906,14.575634002685549,agency,,,osobní,E,,"Byt 1+kk 32 m² k prodeji Liliová, Přezletice; 5 250 000 Kč, zahrada, parkování, garáž, přízemní, osobní vlastnictví, novostavba","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': True, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_1673814860,1673814860,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/3+1/nehvizdy-nehvizdy-gabcikova/1673814860,"Prodej bytu 3+1 68 m² Gabčíkova, Nehvizdy 7 490 000 Kč",3+1,,,68.0,,7490000.0,110147.06,,"Gabčíkova, Nehvizdy",Gabčíkova,Nehvizdy,Nehvizdy,,,ok,,Středočeský kraj,Czech Republic,50.131160736083984,14.730184555053713,agency,,,osobní,,,"Byt 3+1 68 m² k prodeji Gabčíkova, Nehvizdy; 7 490 000 Kč, balkón, sklep, parkování, patrový, osobní vlastnictví, novostavba","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_44871756,44871756,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/3+kk/kladno-dubi-ke-krizku/44871756,"Prodej bytu 3+kk 85 m² Ke Křížku, Kladno - Dubí 8 218 000 Kč",3+kk,,,85.0,,8218000.0,96682.35,,"Ke Křížku, Kladno - Dubí",Ke Křížku,Kladno - Dubí,Kladno - Dubí,,,ok,,Středočeský kraj,Czech Republic,50.16846466064453,14.107324600219728,agency,,,osobní,E,,"Byt 3+kk 85 m² k prodeji Ke Křížku, Kladno - Dubí; 8 218 000 Kč, terasa, sklep, garáž, výtah, patrový, osobní vlastnictví, novostavba","{'cellar': True, 'balcony': False, 'parking': True, 'terrace': True, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_pozemek_sc_2696364876,2696364876,sreality,pozemek_sc,pozemek,pozemky,,https://www.sreality.cz/detail/prodej/pozemek/bydleni/mezno-stupcice-/2696364876,Prodej stavebního pozemku 4787 m² Mezno - Stupčice 5 900 000 Kč (1 233 Kč/m²),,,,4787.0,,5900000.0,1232.5,,Mezno - Stupčice,Mezno - Stupčice,Mezno - Stupčice,Mezno - Stupčice,,,ok,,Středočeský kraj,Czech Republic,49.53257369995117,14.609939575195312,agency,,,osobní,,,"Stavební pozemek 4785 m² k prodeji Mezno - Stupčice; 5 900 000 Kč, (Prodávající si vyhrazuje právo vybrat kupujícího na základě jím zvolených kritérií.)","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_3569767244,3569767244,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+kk/kolin-kolin-iv-zengrova/3569767244,"Prodej bytu 2+kk 38 m² Zengrova, Kolín - Kolín IV 5 600 000 Kč",2+kk,,,38.0,,5600000.0,147368.42,,"Zengrova, Kolín - Kolín IV",Zengrova,Kolín - Kolín IV,Kolín - Kolín IV,,,ok,,Středočeský kraj,Czech Republic,50.0243034362793,15.213927268981934,agency,,,osobní,,,"Byt 2+kk 38 m² k prodeji Zengrova, Kolín - Kolín IV; 5 600 000 Kč, (Včetně provize RK), lodžie, sklep, parkování, patrový, osobní vlastnictví, novostavba","{'cellar': True, 'balcony': True, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_pozemek_sc_2598851404,2598851404,sreality,pozemek_sc,pozemek,pozemky,,https://www.sreality.cz/detail/prodej/pozemek/bydleni/ostredek-ostredek-/2598851404,Prodej stavebního pozemku 391 m² Ostředek Cena na vyžádání,,,,391.0,,,,,Ostředek Cena na vyžádání,Ostředek Cena na vyžádání,Ostředek Cena na vyžádání,Ostředek Cena na vyžádání,,,ok,,Středočeský kraj,Czech Republic,49.8346550197,14.8338057718,agency,,,osobní,,,"Stavební pozemek k prodeji Ostředek; Cena na vyžádání, (cena na dotaz)","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_pozemek_sc_3938898764,3938898764,sreality,pozemek_sc,pozemek,pozemky,,https://www.sreality.cz/detail/prodej/pozemek/ostatni-pozemky/vsenory-vsenory-/3938898764,Prodej pozemku 782 m² Všenory 774 000 Kč (990 Kč/m²),,,,782.0,,774000.0,989.77,,Všenory,Všenory,Všenory,Všenory,,,ok,,Středočeský kraj,Czech Republic,49.92650604248047,14.30307960510254,agency,,,osobní,,,"Ostatní pozemek 782 m² k prodeji Všenory; 774 000 Kč, (Prodávající si vyhrazuje právo vybrat kupujícího na základě jím zvolených kritérií.)","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_dum_sc_157987660,157987660,sreality,dum_sc,dum,domy,,https://www.sreality.cz/detail/prodej/dum/rodinny/kosice-kosice-/157987660,"Prodej rodinného domu 110 m², pozemek 4801 m² Košice 6 300 000 Kč",,,,110.0,,6300000.0,57272.73,,", pozemek 4801 m² Košice",,pozemek 4801 m² Košice,pozemek 4801 m² Košice,,,ok,,Středočeský kraj,Czech Republic,49.89935302734375,15.124354362487791,agency,,,osobní,D,,"Rodinný dům 110 m² k prodeji Košice; 6 300 000 Kč, sklep, patrový, samostatný dům, v dobrém stavu","{'cellar': True, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_2541384524,2541384524,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/4+kk/skuhrov-hodyne-/2541384524,Prodej bytu 4+kk 102 m² Skuhrov - Hodyně 12 801 600 Kč,4+kk,,,102.0,,12801600.0,125505.88,,Skuhrov - Hodyně,Skuhrov - Hodyně,Skuhrov - Hodyně,Skuhrov - Hodyně,,,ok,,Středočeský kraj,Czech Republic,49.909034729003906,14.221210479736328,agency,,,osobní,E,,"Byt 4+kk 102 m² k prodeji Skuhrov - Hodyně; 12 801 600 Kč, (Akontace hrazená na začátku jen 2 560 320,- Kč Zbývající část ceny v anuitních splátkách (obdobně jako u hypotéky, avšak bez prokazování příjmů)), zahrada, bezbariérový, patrový, dřevostavba, družstevní vlastnictví, novostavba","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_690082636,690082636,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/2+kk/cesky-brod-cesky-brod-zborovska/690082636,"SLEVA: Prodej bytu 2+kk 40 m² Zborovská, Český Brod 3 990 000 Kč",2+kk,,,40.0,,3990000.0,99750.0,,"Zborovská, Český Brod",Zborovská,Český Brod,Český Brod,,,ok,,Středočeský kraj,Czech Republic,50.07573318481445,14.863356590270996,agency,,,osobní,E,,"Byt 2+kk 40 m² k prodeji Zborovská, Český Brod; 3 990 000 Kč, (včetně DPH, včetně provize, včetně právního servisu), výtah, patrový, osobní vlastnictví, novostavba","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_sc_1268756556,1268756556,sreality,byt_sc,byt,byty,,https://www.sreality.cz/detail/prodej/byt/4+kk/nymburk-nymburk-husova/1268756556,"Prodej bytu 4+kk 153 m² Husova, Nymburk 9 860 000 Kč",4+kk,,,153.0,,9860000.0,64444.44,,"Husova, Nymburk",Husova,Nymburk,Nymburk,,,ok,,Středočeský kraj,Czech Republic,50.1938362121582,15.038331031799316,agency,,,osobní,,,"Byt 4+kk 153 m² k prodeji Husova, Nymburk; 9 860 000 Kč, balkón, terasa, garáž, výtah, patrový, osobní vlastnictví, ve velmi dobrém stavu","{'cellar': False, 'balcony': True, 'parking': True, 'terrace': True, 'elevator': True}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_pozemek_sc_3612979276,3612979276,sreality,pozemek_sc,pozemek,pozemky,,https://www.sreality.cz/detail/prodej/pozemek/pole/mezno-stupcice-/3612979276,Prodej pole 8388 m² Mezno - Stupčice 399 000 Kč (48 Kč/m²),,,,8388.0,,399000.0,47.57,,Mezno - Stupčice,Mezno - Stupčice,Mezno - Stupčice,Mezno - Stupčice,,,ok,,Středočeský kraj,Czech Republic,49.53257369995117,14.609939575195312,agency,,,osobní,,,"Pole 8313 m² k prodeji Mezno - Stupčice; 399 000 Kč, (Prodávající si vyhrazuje právo vybrat kupujícího na základě jím zvolených kritérií.)","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_pozemek_sc_1959501900,1959501900,sreality,pozemek_sc,pozemek,pozemky,,https://www.sreality.cz/detail/prodej/pozemek/bydleni/kralupy-nad-vltavou-minice-sadova/1959501900,"Prodej stavebního pozemku 787 m² Sadová, Kralupy nad Vltavou - Minice 5 590 000 Kč (7 103 Kč/m²)",,,,787.0,,5590000.0,7102.92,,"Sadová, Kralupy nad Vltavou - Minice",Sadová,Kralupy nad Vltavou - Minice,Kralupy nad Vltavou - Minice,,,ok,,Středočeský kraj,Czech Republic,50.240211486816406,14.306137084960938,agency,,,osobní,,,"Stavební pozemek 787 m² k prodeji Sadová, Kralupy nad Vltavou - Minice; 5 590 000 Kč","{'cellar': False, 'balcony': False, 'parking': True, 'terrace': False, 'elevator': False}",,,,,,,2026-04-29 11:57:52.753428+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
sreality_byt_702104396,702104396,sreality,byt,byt,byty,,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-troja-pod-havrankou/702104396,"Prodej bytu 4+kk 146 m² Pod Havránkou, Praha - Troja 33 500 000 Kč",4+kk,,,146.0,,33500000.0,229452.05,,"Pod Havránkou, Praha - Troja",Pod Havránkou,Troja,Praha 7,Praha 7,,ok,Praha,Praha,Czech Republic,,,,,,,,,,,,,,,,,2026-04-23 12:31:01.178533+00:00,2026-04-29 11:57:52.753428+00:00,2026-04-30,False,True,2026-04-30 13:57:15.460355+00:00,,,,,,,,unknown,,
