composite_id,url_id,source,property_search_type,url,property_link,title,description,seller_type,ownership_type,energy_class,floor,details_json,latitude,longitude,timestamp,exists
sreality_byt_2326590284,2326590284,sreality,byt,/detail/prodej/byt/4+kk/praha-smichov-siklove/2326590284,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-siklove/2326590284,"Prodej bytu 4+kk 107 m² Šiklové, Praha - Smíchov 24 033 480 Kč","Byt 4+kk 107 m² k prodeji Šiklové, Praha - Smíchov; 24 033 480 Kč, (Uvedená cena je včetně DPH, sklepa, bez parkovacího stání), lodžie, sklep, parkování, bezbariérový, výtah, nízkoenergetický, patrový, osobní vlastnictví, novostavba",agency,osobní,E,,"{""balcony"": true, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.07487487792969,14.396063804626465,2026-04-23 13:31:01.178533,True
sreality_byt_397755212,397755212,sreality,byt,/detail/prodej/byt/3+1/praha-prosek-litomericka/397755212,https://www.sreality.cz/detail/prodej/byt/3+1/praha-prosek-litomericka/397755212,"Prodej bytu 3+1 75 m² Litoměřická, Praha - Prosek 10 200 000 Kč","Byt 3+1 75 m² k prodeji Litoměřická, Praha - Prosek; 10 200 000 Kč, (včetně poplatků, včetně provize, včetně právního servisu), balkón, sklep, výtah, přízemní, osobní vlastnictví, v dobrém stavu",agency,osobní,,,"{""balcony"": true, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.128082275390625,14.475631713867188,2026-04-23 13:31:01.178533,True
sreality_byt_970748748,970748748,sreality,byt,/detail/prodej/byt/3+kk/praha-vinohrady-polska/970748748,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vinohrady-polska/970748748,"Prodej bytu 3+kk 97 m² Polská, Praha - Vinohrady 25 990 000 Kč","Byt 3+kk 97 m² k prodeji Polská, Praha - Vinohrady; 25 990 000 Kč, bezbariérový, výtah, přízemní, osobní vlastnictví, po rekonstrukci",agency,osobní,,,"{""balcony"": false, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.076904296875,14.441692352294922,2026-04-23 13:31:01.178533,True
sreality_byt_299324236,299324236,sreality,byt,/detail/prodej/byt/2+kk/praha-vysocany-odkolkova/299324236,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-odkolkova/299324236,"TIP Prodej bytu 2+kk 62 m² Odkolkova, Praha - Vysočany Cena na vyžádání","Byt 2+kk 62 m² k prodeji Odkolkova, Praha - Vysočany; Cena na vyžádání, balkón, sklep, parkování, přízemní, osobní vlastnictví, ve výstavbě",agency,osobní,D,,"{""balcony"": true, ""parking"": true, ""terrace"": true, ""elevator"": false, ""cellar"": true}",50.12013626098633,14.502717971801758,2026-04-23 13:31:01.178533,True
sreality_byt_3099411276,3099411276,sreality,byt,/detail/prodej/byt/3+1/praha-hlubocepy-pod-tresnemi/3099411276,https://www.sreality.cz/detail/prodej/byt/3+1/praha-hlubocepy-pod-tresnemi/3099411276,"Prodej bytu 3+1 68 m² Pod třešněmi, Praha - Hlubočepy 12 465 000 Kč","Byt 3+1 68 m² k prodeji Pod třešněmi, Praha - Hlubočepy; 12 465 000 Kč, balkón, sklep, parkování, garáž, výtah, patrový, osobní vlastnictví, ve výstavbě",agency,osobní,E,,"{""balcony"": true, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.0319709777832,14.376190185546875,2026-04-23 13:31:01.178533,True
sreality_byt_4079722572,4079722572,sreality,byt,/detail/prodej/byt/2+kk/praha-dolni-mecholupy-honzikova/4079722572,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dolni-mecholupy-honzikova/4079722572,"Prodej bytu 2+kk 44 m² Honzíkova, Praha - Dolní Měcholupy 2 490 000 Kč","Byt 2+kk 44 m² k prodeji Honzíkova, Praha - Dolní Měcholupy; 2 490 000 Kč, (+ anuita (zahrnuje byt, garážové stání a komoru)), balkón, sklep, garáž, bezbariérový, výtah, patrový, družstevní vlastnictví, novostavba",agency,osobní,E,,"{""balcony"": true, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.06019973754883,14.557820320129395,2026-04-23 13:31:01.178533,True
sreality_byt_2149232716,2149232716,sreality,byt,/detail/prodej/byt/2+kk/praha-hlubocepy-devonska/2149232716,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hlubocepy-devonska/2149232716,"Prodej bytu 2+kk 60 m² Devonská, Praha - Hlubočepy 9 500 000 Kč","Byt 2+kk 60 m² k prodeji Devonská, Praha - Hlubočepy; 9 500 000 Kč, sklep, parkování, přízemní, osobní vlastnictví, ve velmi dobrém stavu",agency,osobní,,,"{""balcony"": false, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.023948669433594,14.398307800292969,2026-04-23 13:31:01.178533,True
sreality_byt_1494565708,1494565708,sreality,byt,/detail/prodej/byt/3+kk/praha-vinohrady-anny-letenske/1494565708,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vinohrady-anny-letenske/1494565708,"Prodej bytu 3+kk 95 m² Anny Letenské, Praha - Vinohrady 23 600 000 Kč","Byt 3+kk 95 m² k prodeji Anny Letenské, Praha - Vinohrady; 23 600 000 Kč, výtah, patrový, osobní vlastnictví, ve velmi dobrém stavu",agency,osobní,,,"{""balcony"": false, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": false}",50.07820129394531,14.437886238098145,2026-04-23 13:31:01.178533,True
sreality_byt_3883680588,3883680588,sreality,byt,/detail/prodej/byt/2+kk/praha-smichov-nadrazni/3883680588,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-nadrazni/3883680588,"Prodej bytu 2+kk 44 m² Nádražní, Praha - Smíchov 10 340 691 Kč","Byt 2+kk 44 m² k prodeji Nádražní, Praha - Smíchov; 10 340 691 Kč, balkón, výtah, patrový, osobní vlastnictví, projekt",agency,osobní,D,,"{""balcony"": true, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.0535607855029,14.4099713603787,2026-04-23 13:31:01.178533,True
sreality_byt_244990796,244990796,sreality,byt,/detail/prodej/byt/atypicky/praha-smichov-kobrova/244990796,https://www.sreality.cz/detail/prodej/byt/atypicky/praha-smichov-kobrova/244990796,"Prodej bytu atypický 134 m² Kobrova, Praha - Smíchov 20 990 000 Kč","Byt atypický 134 m² k prodeji Kobrova, Praha - Smíchov; 20 990 000 Kč, terasa, sklep, parkování, výtah, patrový, osobní vlastnictví, ve velmi dobrém stavu",agency,osobní,,,"{""balcony"": false, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": true}",50.07223892211914,14.396434783935547,2026-04-23 13:31:01.178533,True
sreality_byt_2678211404,2678211404,sreality,byt,/detail/prodej/byt/1+1/praha-nove-mesto-wenzigova/2678211404,https://www.sreality.cz/detail/prodej/byt/1+1/praha-nove-mesto-wenzigova/2678211404,"Prodej bytu 1+1 48 m² Wenzigova, Praha - Nové Město 11 576 413 Kč","Byt 1+1 48 m² k prodeji Wenzigova, Praha - Nové Město; 11 576 413 Kč, sklep, patrový, osobní vlastnictví, projekt",agency,osobní,,,"{""balcony"": false, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.07387924194336,14.4290189743042,2026-04-23 13:31:01.178533,True
sreality_byt_3950789452,3950789452,sreality,byt,/detail/prodej/byt/1+kk/praha-liben-nad-okrouhlikem/3950789452,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-liben-nad-okrouhlikem/3950789452,"Prodej bytu 1+kk 47 m² Nad Okrouhlíkem, Praha - Libeň 7 990 000 Kč","Byt 1+kk 47 m² k prodeji Nad Okrouhlíkem, Praha - Libeň; 7 990 000 Kč, parkování, garáž, výtah, patrový, osobní vlastnictví, v dobrém stavu",agency,osobní,,,"{""balcony"": false, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": false}",50.123565673828125,14.460679054260254,2026-04-23 13:31:01.178533,True
sreality_byt_48869452,48869452,sreality,byt,/detail/prodej/byt/2+kk/praha-nove-mesto-wenzigova/48869452,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-wenzigova/48869452,"Prodej bytu 2+kk 41 m² Wenzigova, Praha - Nové Město 9 640 746 Kč","Byt 2+kk 41 m² k prodeji Wenzigova, Praha - Nové Město; 9 640 746 Kč, sklep, patrový, osobní vlastnictví, projekt",agency,osobní,,,"{""balcony"": false, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.07387924194336,14.4290189743042,2026-04-23 13:31:01.178533,True
sreality_byt_3740296012,3740296012,sreality,byt,/detail/prodej/byt/3+kk/praha-hloubetin-sobi/3740296012,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hloubetin-sobi/3740296012,"Prodej bytu 3+kk 78 m² Sobí, Praha - Hloubětín 12 200 000 Kč","Byt 3+kk 78 m² k prodeji Sobí, Praha - Hloubětín; 12 200 000 Kč, terasa, sklep, parkování, bezbariérový, výtah, nízkoenergetický, patrový, osobní vlastnictví, novostavba",agency,osobní,E,,"{""balcony"": false, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": true}",50.104915618896484,14.530426979064941,2026-04-23 13:31:01.178533,True
sreality_byt_3429725004,3429725004,sreality,byt,/detail/prodej/byt/3+kk/praha-dejvice-u-dejvickeho-rybnicku/3429725004,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dejvice-u-dejvickeho-rybnicku/3429725004,"Prodej bytu 3+kk 112 m² U dejvického rybníčku, Praha - Dejvice Cena na vyžádání","Byt 3+kk 112 m² k prodeji U dejvického rybníčku, Praha - Dejvice; Cena na vyžádání, balkón, terasa, sklep, parkování, garáž, výtah, patrový, osobní vlastnictví, projekt",agency,osobní,D,,"{""balcony"": true, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": true}",50.08488082885742,14.376716613769531,2026-04-23 13:31:01.178533,True
sreality_byt_484028492,484028492,sreality,byt,/detail/prodej/byt/2+kk/praha-nove-mesto-wenzigova/484028492,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-wenzigova/484028492,"Prodej bytu 2+kk 52 m² Wenzigova, Praha - Nové Město 12 264 415 Kč","Byt 2+kk 52 m² k prodeji Wenzigova, Praha - Nové Město; 12 264 415 Kč, sklep, patrový, osobní vlastnictví, projekt",agency,osobní,,,"{""balcony"": false, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.07387924194336,14.4290189743042,2026-04-23 13:31:01.178533,True
sreality_byt_1550676812,1550676812,sreality,byt,/detail/prodej/byt/4+kk/praha-dejvice-u-dejvickeho-rybnicku/1550676812,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-dejvice-u-dejvickeho-rybnicku/1550676812,"Prodej bytu 4+kk 120 m² U dejvického rybníčku, Praha - Dejvice Cena na vyžádání","Byt 4+kk 120 m² k prodeji U dejvického rybníčku, Praha - Dejvice; Cena na vyžádání, terasa, sklep, zahrada, parkování, výtah, patrový, osobní vlastnictví, projekt",agency,osobní,D,,"{""balcony"": true, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": true}",50.08488082885742,14.376716613769531,2026-04-23 13:31:01.178533,True
sreality_byt_131883852,131883852,sreality,byt,/detail/prodej/byt/1+kk/praha-smichov-nadrazni/131883852,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-nadrazni/131883852,"Prodej bytu 1+kk 37 m² Nádražní, Praha - Smíchov 8 300 000 Kč","Byt 1+kk 37 m² k prodeji Nádražní, Praha - Smíchov; 8 300 000 Kč, balkón, výtah, patrový, osobní vlastnictví, projekt",agency,osobní,D,,"{""balcony"": true, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": false}",50.0535607855029,14.4099713603787,2026-04-23 13:31:01.178533,True
sreality_byt_1013805900,1013805900,sreality,byt,/detail/prodej/byt/4+1/praha-dejvice-u-dejvickeho-rybnicku/1013805900,https://www.sreality.cz/detail/prodej/byt/4+1/praha-dejvice-u-dejvickeho-rybnicku/1013805900,"Prodej bytu 4+1 119 m² U dejvického rybníčku, Praha - Dejvice Cena na vyžádání","Byt 4+1 119 m² k prodeji U dejvického rybníčku, Praha - Dejvice; Cena na vyžádání, balkón, sklep, parkování, garáž, výtah, patrový, osobní vlastnictví, projekt",agency,osobní,D,,"{""balcony"": true, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.08488082885742,14.376716613769531,2026-04-23 13:31:01.178533,True
sreality_byt_2137879372,2137879372,sreality,byt,/detail/prodej/byt/2+kk/praha-dejvice-u-dejvickeho-rybnicku/2137879372,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dejvice-u-dejvickeho-rybnicku/2137879372,"Prodej bytu 2+kk 74 m² U dejvického rybníčku, Praha - Dejvice Cena na vyžádání","Byt 2+kk 74 m² k prodeji U dejvického rybníčku, Praha - Dejvice; Cena na vyžádání, balkón, sklep, parkování, garáž, výtah, patrový, osobní vlastnictví, projekt",agency,osobní,D,,"{""balcony"": true, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.08488082885742,14.376716613769531,2026-04-23 13:31:01.178533,True
sreality_byt_3752919884,3752919884,sreality,byt,/detail/prodej/byt/2+kk/praha-vrsovice-murmanska/3752919884,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vrsovice-murmanska/3752919884,"Prodej bytu 2+kk 44 m² Murmanská, Praha - Vršovice 8 840 000 Kč","Byt 2+kk 44 m² k prodeji Murmanská, Praha - Vršovice; 8 840 000 Kč, terasa, sklep, zahrada, parkování, garáž, výtah, patrový, osobní vlastnictví, projekt",agency,osobní,E,,"{""balcony"": false, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": true}",50.072731018066406,14.481271743774414,2026-04-23 13:31:01.178533,True
sreality_byt_1919775564,1919775564,sreality,byt,/detail/prodej/byt/2+kk/praha-dejvice-u-dejvickeho-rybnicku/1919775564,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dejvice-u-dejvickeho-rybnicku/1919775564,"Prodej bytu 2+kk 75 m² U dejvického rybníčku, Praha - Dejvice Cena na vyžádání","Byt 2+kk 75 m² k prodeji U dejvického rybníčku, Praha - Dejvice; Cena na vyžádání, terasa, sklep, zahrada, parkování, výtah, patrový, osobní vlastnictví, projekt",agency,osobní,D,,"{""balcony"": true, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": true}",50.08488082885742,14.376716613769531,2026-04-23 13:31:01.178533,True
sreality_byt_3042984780,3042984780,sreality,byt,/detail/prodej/byt/4+kk/praha-troja-velka-skala/3042984780,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-troja-velka-skala/3042984780,"TIP Prodej bytu 4+kk 111 m² Velká skála, Praha - Troja 19 990 000 Kč","Byt 4+kk 111 m² k prodeji Velká skála, Praha - Troja; 19 990 000 Kč, balkón, parkování, výtah, přízemní, osobní vlastnictví, po rekonstrukci",agency,osobní,,,"{""balcony"": true, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": false}",50.131587982177734,14.425649642944336,2026-04-23 13:31:01.178533,True
sreality_byt_2604995404,2604995404,sreality,byt,/detail/prodej/byt/3+kk/praha-zizkov-biskupcova/2604995404,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-biskupcova/2604995404,"Prodej bytu 3+kk 113 m² Biskupcova, Praha - Žižkov 19 790 000 Kč","Byt 3+kk 113 m² k prodeji Biskupcova, Praha - Žižkov; 19 790 000 Kč, balkón, výtah, patrový, osobní vlastnictví, novostavba",agency,osobní,E,,"{""balcony"": true, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": true}",50.09578323364258,14.469013214111328,2026-04-23 13:31:01.178533,True
sreality_byt_3707491148,3707491148,sreality,byt,/detail/prodej/byt/2+kk/praha-vinor-mladoboleslavska/3707491148,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinor-mladoboleslavska/3707491148,"Prodej bytu 2+kk 49 m² Mladoboleslavská, Praha - Vinoř 7 582 598 Kč","Byt 2+kk 49 m² k prodeji Mladoboleslavská, Praha - Vinoř; 7 582 598 Kč, balkón, terasa, sklep, parkování, garáž, výtah, patrový, osobní vlastnictví, projekt",agency,osobní,D,,"{""balcony"": true, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": true}",50.14400863647461,14.57718563079834,2026-04-23 13:31:01.178533,True
sreality_byt_2189259596,2189259596,sreality,byt,/detail/prodej/byt/4+kk/praha-dejvice-u-dejvickeho-rybnicku/2189259596,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-dejvice-u-dejvickeho-rybnicku/2189259596,"Prodej bytu 4+kk 107 m² U dejvického rybníčku, Praha - Dejvice Cena na vyžádání","Byt 4+kk 107 m² k prodeji U dejvického rybníčku, Praha - Dejvice; Cena na vyžádání, balkón, sklep, parkování, garáž, výtah, patrový, osobní vlastnictví, projekt",agency,osobní,D,,"{""balcony"": true, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": true}",50.08488082885742,14.376716613769531,2026-04-23 13:31:01.178533,True
sreality_byt_2325353292,2325353292,sreality,byt,/detail/prodej/byt/3+kk/praha-vrsovice-na-spojce/2325353292,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vrsovice-na-spojce/2325353292,"Prodej bytu 3+kk 64 m² Na spojce, Praha - Vršovice 13 209 000 Kč","Byt 3+kk 64 m² k prodeji Na spojce, Praha - Vršovice; 13 209 000 Kč, sklep, výtah, patrový, osobní vlastnictví, projekt",agency,osobní,,,"{""balcony"": false, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.06786,14.45824,2026-04-23 13:31:01.178533,True
sreality_byt_1729356620,1729356620,sreality,byt,/detail/prodej/byt/4+kk/praha-zabehlice-k-vode/1729356620,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-zabehlice-k-vode/1729356620,"Prodej bytu 4+kk 150 m² K vodě, Praha - Záběhlice 25 900 000 Kč","Byt 4+kk 150 m² k prodeji K vodě, Praha - Záběhlice; 25 900 000 Kč, terasa, parkování, garáž, výtah, patrový, osobní vlastnictví, ve velmi dobrém stavu",agency,osobní,,,"{""balcony"": false, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": false}",50.0539665222168,14.487464904785156,2026-04-23 13:31:01.178533,True
sreality_byt_2052694092,2052694092,sreality,byt,/detail/prodej/byt/2+kk/praha-zizkov-dalimilova/2052694092,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-dalimilova/2052694092,"Prodej bytu 2+kk 37 m² Dalimilova, Praha - Žižkov 8 190 000 Kč","Byt 2+kk 37 m² k prodeji Dalimilova, Praha - Žižkov; 8 190 000 Kč, výtah, patrový, osobní vlastnictví, po rekonstrukci",agency,osobní,D,,"{""balcony"": false, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": false}",50.0876579284668,14.455843925476074,2026-04-23 13:31:01.178533,True
sreality_byt_3284578380,3284578380,sreality,byt,/detail/prodej/byt/2+kk/praha-holesovice-pristavni/3284578380,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-pristavni/3284578380,"Prodej bytu 2+kk 55 m² Přístavní, Praha - Holešovice 9 800 000 Kč","Byt 2+kk 55 m² k prodeji Přístavní, Praha - Holešovice; 9 800 000 Kč, sklep, výtah, přízemní, osobní vlastnictví, po rekonstrukci",agency,osobní,,,"{""balcony"": false, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.1046028137207,14.44702434539795,2026-04-23 13:31:01.178533,True
sreality_byt_3777012556,3777012556,sreality,byt,/detail/prodej/byt/3+kk/praha-liben-zenklova/3777012556,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-zenklova/3777012556,"Prodej bytu 3+kk 84 m² Zenklova, Praha - Libeň 11 990 000 Kč","Byt 3+kk 84 m² k prodeji Zenklova, Praha - Libeň; 11 990 000 Kč, balkón, sklep, parkování, garáž, výtah, patrový, osobní vlastnictví, ve velmi dobrém stavu",agency,osobní,E,,"{""balcony"": true, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": true}",50.104549407958984,14.477255821228027,2026-04-23 13:31:01.178533,True
sreality_byt_2792387404,2792387404,sreality,byt,/detail/prodej/byt/3+1/praha-zbraslav-spojaru/2792387404,https://www.sreality.cz/detail/prodej/byt/3+1/praha-zbraslav-spojaru/2792387404,"Prodej bytu 3+1 94 m² Spojařů, Praha - Zbraslav 10 990 000 Kč","Byt 3+1 94 m² k prodeji Spojařů, Praha - Zbraslav; 10 990 000 Kč, lodžie, sklep, patrový, osobní vlastnictví, v dobrém stavu",agency,osobní,,,"{""balcony"": true, ""parking"": true, ""terrace"": false, ""elevator"": false, ""cellar"": true}",49.96702194213867,14.39465045928955,2026-04-23 13:31:01.178533,True
sreality_byt_2631983948,2631983948,sreality,byt,/detail/prodej/byt/3+kk/praha-smichov-krizova/2631983948,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-krizova/2631983948,"Prodej bytu 3+kk 221 m² Křížová, Praha - Smíchov 23 990 000 Kč","Byt 3+kk 221 m² k prodeji Křížová, Praha - Smíchov; 23 990 000 Kč, terasa, parkování, garáž, výtah, patrový, osobní vlastnictví, ve velmi dobrém stavu",agency,osobní,D,,"{""balcony"": false, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": false}",50.070274353027344,14.404561996459961,2026-04-23 13:31:01.178533,True
sreality_byt_3965809484,3965809484,sreality,byt,/detail/prodej/byt/4+1/praha-smichov-pod-lipkami/3965809484,https://www.sreality.cz/detail/prodej/byt/4+1/praha-smichov-pod-lipkami/3965809484,"Prodej bytu 4+1 100 m² Pod lipkami, Praha - Smíchov 17 999 000 Kč","Byt 4+1 100 m² k prodeji Pod lipkami, Praha - Smíchov; 17 999 000 Kč, lodžie, sklep, zahrada, garáž, patrový, osobní vlastnictví, v dobrém stavu",agency,osobní,D,,"{""balcony"": true, ""parking"": true, ""terrace"": false, ""elevator"": false, ""cellar"": true}",50.07018280029297,14.402129173278809,2026-04-23 13:31:01.178533,True
sreality_byt_3617190732,3617190732,sreality,byt,/detail/prodej/byt/5+kk/praha-bubenec-jaselska/3617190732,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-bubenec-jaselska/3617190732,"Prodej bytu 5+kk 192 m² Jaselská, Praha - Bubeneč 34 500 000 Kč","Byt 5+kk 192 m² k prodeji Jaselská, Praha - Bubeneč; 34 500 000 Kč, terasa, sklep, výtah, patrový, dřevostavba, osobní vlastnictví, ve velmi dobrém stavu",agency,osobní,D,,"{""balcony"": false, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": true}",50.10048,14.40225,2026-04-23 13:31:01.178533,True
sreality_byt_2398372684,2398372684,sreality,byt,/detail/prodej/byt/2+1/praha-horni-pocernice-dandova/2398372684,https://www.sreality.cz/detail/prodej/byt/2+1/praha-horni-pocernice-dandova/2398372684,"Prodej bytu 2+1 61 m² Dandova, Praha - Horní Počernice 7 990 000 Kč","Byt 2+1 61 m² k prodeji Dandova, Praha - Horní Počernice; 7 990 000 Kč, (Hypotéku Vám rádi zařídíme.), balkón, sklep, parkování, patrový, osobní vlastnictví, v dobrém stavu",agency,osobní,A,,"{""balcony"": true, ""parking"": true, ""terrace"": false, ""elevator"": false, ""cellar"": true}",50.111019134521484,14.611786842346191,2026-04-23 13:31:01.178533,True
sreality_byt_751415372,751415372,sreality,byt,/detail/prodej/byt/2+kk/praha-libus-satrova/751415372,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-libus-satrova/751415372,"SLEVA: Prodej bytu 2+kk 54 m² Šatrova, Praha - Libuš 7 990 000 Kč","Byt 2+kk 54 m² k prodeji Šatrova, Praha - Libuš; 7 990 000 Kč, sklep, přízemní, osobní vlastnictví, ve velmi dobrém stavu",agency,osobní,,,"{""balcony"": false, ""parking"": true, ""terrace"": false, ""elevator"": false, ""cellar"": true}",50.0164680480957,14.444119453430176,2026-04-23 13:31:01.178533,True
sreality_byt_2537467980,2537467980,sreality,byt,/detail/prodej/byt/1+1/praha-smichov-graficka/2537467980,https://www.sreality.cz/detail/prodej/byt/1+1/praha-smichov-graficka/2537467980,"Prodej bytu 1+1 36 m² Grafická, Praha - Smíchov 6 900 000 Kč","Byt 1+1 36 m² k prodeji Grafická, Praha - Smíchov; 6 900 000 Kč, výtah, přízemní, osobní vlastnictví, ve velmi dobrém stavu",agency,osobní,D,,"{""balcony"": false, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.068172454833984,14.40017032623291,2026-04-23 13:31:01.178533,True
sreality_byt_2485482316,2485482316,sreality,byt,/detail/prodej/byt/2+kk/praha-nusle-rostislavova/2485482316,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-rostislavova/2485482316,"Prodej bytu 2+kk 53 m² Rostislavova, Praha - Nusle 8 568 000 Kč","Byt 2+kk 53 m² k prodeji Rostislavova, Praha - Nusle; 8 568 000 Kč, (včetně DPH), sklep, patrový, osobní vlastnictví, v rekonstrukci",agency,osobní,D,,"{""balcony"": false, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.073158264160156,14.4346923828125,2026-04-23 13:31:01.178533,True
sreality_byt_2212697420,2212697420,sreality,byt,/detail/prodej/byt/3+kk/praha-cakovice-schoellerova/2212697420,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-schoellerova/2212697420,"Prodej bytu 3+kk 72 m² Schoellerova, Praha - Čakovice 11 597 281 Kč","Byt 3+kk 72 m² k prodeji Schoellerova, Praha - Čakovice; 11 597 281 Kč, (Uvedená cena je včetně sklepa a DPH), lodžie, sklep, parkování, bezbariérový, výtah, nízkoenergetický, patrový, osobní vlastnictví, projekt",agency,osobní,E,,"{""balcony"": true, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": true}",50.155975341796875,14.518033981323242,2026-04-23 13:31:01.178533,True
sreality_byt_190423116,190423116,sreality,byt,/detail/prodej/byt/2+kk/praha-zizkov-dalimilova/190423116,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-dalimilova/190423116,"Prodej bytu 2+kk 37 m² Dalimilova, Praha - Žižkov 8 290 000 Kč","Byt 2+kk 37 m² k prodeji Dalimilova, Praha - Žižkov; 8 290 000 Kč, výtah, patrový, osobní vlastnictví, v rekonstrukci",agency,osobní,D,,"{""balcony"": false, ""parking"": true, ""terrace"": true, ""elevator"": true, ""cellar"": false}",50.0876579284668,14.455843925476074,2026-04-23 13:31:01.178533,True
sreality_byt_1654960204,1654960204,sreality,byt,/detail/prodej/byt/3+kk/praha-vysocany-spojovaci/1654960204,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vysocany-spojovaci/1654960204,"TIP Prodej bytu 3+kk 69 m² Spojovací, Praha - Vysočany 9 790 000 Kč","Byt 3+kk 69 m² k prodeji Spojovací, Praha - Vysočany; 9 790 000 Kč, (vč. právního a hypo servisu a provize RK), přízemní, osobní vlastnictví, po rekonstrukci",agency,osobní,,,"{""balcony"": false, ""parking"": true, ""terrace"": false, ""elevator"": true, ""cellar"": false}",50.104549407958984,14.477255821228027,2026-04-23 13:31:01.178533,True
